 41 4030.267170 5.242E-24 4.905E-03.07100.087  442.27920.80-.003818        1 1 1 1        0 0 0 0                    P 32e     465544 6 5 5 3 3 3   567.0  585.0
 41 4030.350540 4.395E-25 4.050E-03.07330.092  861.15820.74-.003759        1 2 2 1        0 1 1 0                    P 25e     465544 6 5 5 3 3 3   441.0  459.0
 41 4030.750230 4.798E-25 3.445E-03.08120.103  654.15530.72-.003352        1 2 0 1        0 1 1 0                    P 12e     465544 6 5 5 3 3 3   207.0  225.0
 41 4030.887050 4.758E-25 4.140E-03.07370.093  840.68520.74-.003745        1 2 2 1        0 1 1 0                    P 24f     465544 6 5 5 3 3 3   423.0  441.0
 41 4031.377850 4.596E-25 3.990E-03.07370.093  840.21040.74-.003745        1 2 2 1        0 1 1 0                    P 24e     465544 6 5 5 3 3 3   423.0  441.0
 41 4031.410370 5.725E-24 4.860E-03.07130.087  415.48560.80-.003812        1 1 1 1        0 0 0 0                    P 31e     465544 6 5 5 3 3 3   549.0  567.0
 41 4031.685780 4.596E-25 3.443E-03.08240.104  644.09630.72-.003287        1 2 0 1        0 1 1 0                    P 11e     465544 6 5 5 3 3 3   189.0  207.0
 41 4031.947220 4.959E-25 4.088E-03.07410.094  820.53660.73-.003730        1 2 2 1        0 1 1 0                    P 23f     465544 6 5 5 3 3 3   405.0  423.0
 41 4032.397570 4.798E-25 3.948E-03.07410.094  820.09980.73-.003730        1 2 2 1        0 1 1 0                    P 23e     465544 6 5 5 3 3 3   405.0  423.0
 41 4032.543810 6.209E-24 4.806E-03.07160.088  389.52790.79-.003806        1 1 1 1        0 0 0 0                    P 30e     465544 6 5 5 3 3 3   531.0  549.0
 41 4032.612480 4.395E-25 3.481E-03.08370.105  634.87530.72-.003213        1 2 0 1        0 1 1 0                    P 10e     465544 6 5 5 3 3 3   171.0  189.0
 41 4032.997890 5.161E-25 4.056E-03.07450.095  801.22670.73-.003712        1 2 2 1        0 1 1 0                    P 22f     465544 6 5 5 3 3 3   387.0  405.0
 41 4033.409660 5.000E-25 3.922E-03.07450.095  800.82620.73-.003712        1 2 2 1        0 1 1 0                    P 22e     465544 6 5 5 3 3 3   387.0  405.0
 41 4033.530310 4.113E-25 3.498E-03.08490.107  626.49240.72-.003130        1 2 0 1        0 1 1 0                    P  9e     465544 6 5 5 3 3 3   153.0  171.0
 41 4033.667480 6.733E-24 4.777E-03.07190.089  364.40630.77-.003799        1 1 1 1        0 0 0 0                    P 29e     465544 6 5 5 3 3 3   513.0  531.0
 41 4034.039050 5.282E-25 3.981E-03.07500.095  782.75570.73-.003693        1 2 2 1        0 1 1 0                    P 21f     465544 6 5 5 3 3 3   369.0  387.0
 41 4034.352660 2.149E-25 5.367E-03.06990.084 1147.84950.81-.003714        1 2 0 1        0 1 1 0                    Q 36f     465544 6 5 5 3 3 3   657.0  657.0
 41 4034.414090 5.121E-25 3.854E-03.07500.095  782.39000.73-.003693        1 2 2 1        0 1 1 0                    P 21e     465544 6 5 5 3 3 3   369.0  387.0
 41 4034.439300 3.810E-25 3.541E-03.08600.108  618.94780.71-.003036        1 2 0 1        0 1 1 0                    P  8e     465544 6 5 5 3 3 3   135.0  153.0
 41 4034.738260 2.423E-25 5.373E-03.07010.085 1117.64520.81-.003700        1 2 0 1        0 1 1 0                    Q 35f     465544 6 5 5 3 3 3   639.0  639.0
 41 4034.781380 7.258E-24 4.745E-03.07220.090  340.12080.76-.003791        1 1 1 1        0 0 0 0                    P 28e     465544 6 5 5 3 3 3   495.0  513.0
 41 4035.070690 5.403E-25 3.932E-03.07550.096  765.12360.73-.003671        1 2 2 1        0 1 1 0                    P 20f     465544 6 5 5 3 3 3   351.0  369.0
 41 4035.112630 2.718E-25 5.378E-03.07040.085 1088.27800.81-.003686        1 2 0 1        0 1 1 0                    Q 34f     465544 6 5 5 3 3 3   621.0  621.0
 41 4035.339440 3.476E-25 3.610E-03.08700.109  612.24130.71-.002931        1 2 0 1        0 1 1 0                    P  7e     465544 6 5 5 3 3 3   117.0  135.0
 41 4035.410830 5.242E-25 3.809E-03.07550.096  764.79110.73-.003671        1 2 2 1        0 1 1 0                    P 20e     465544 6 5 5 3 3 3   351.0  369.0
 41 4035.475800 3.036E-25 5.386E-03.07070.086 1059.74830.81-.003672        1 2 0 1        0 1 1 0                    Q 33f     465544 6 5 5 3 3 3   603.0  603.0
 41 4035.827820 3.375E-25 5.396E-03.07100.087 1032.05610.80-.003656        1 2 0 1        0 1 1 0                    Q 32f     465544 6 5 5 3 3 3   585.0  585.0
 41 4035.885500 7.782E-24 4.714E-03.07260.091  316.67170.75-.003781        1 1 1 1        0 0 0 0                    P 27e     465544 6 5 5 3 3 3   477.0  495.0
 41 4036.092800 5.484E-25 3.879E-03.07600.097  748.33050.73-.003645        1 2 2 1        0 1 1 0                    P 19f     465544 6 5 5 3 3 3   333.0  351.0
 41 4036.168720 3.730E-25 5.401E-03.07130.087 1005.20150.80-.003640        1 2 0 1        0 1 1 0                    Q 31f     465544 6 5 5 3 3 3   567.0  567.0
 41 4036.230760 3.105E-25 3.705E-03.08810.110  606.37300.71-.002812        1 2 0 1        0 1 1 0                    P  6e     465544 6 5 5 3 3 3    99.0  117.0
 41 4036.399860 5.322E-25 3.759E-03.07600.097  748.02970.73-.003645        1 2 2 1        0 1 1 0                    P 19e     465544 6 5 5 3 3 3   333.0  351.0
 41 4036.498540 4.113E-25 5.421E-03.07160.088  979.18470.79-.003624        1 2 0 1        0 1 1 0                    Q 30f     465544 6 5 5 3 3 3   549.0  549.0
 41 4036.817320 4.476E-25 5.397E-03.07190.089  954.00590.77-.003606        1 2 0 1        0 1 1 0                    Q 29f     465544 6 5 5 3 3 3   531.0  531.0
 41 4036.979830 8.266E-24 4.664E-03.07290.091  294.05890.75-.003771        1 1 1 1        0 0 0 0                    P 26e     465544 6 5 5 3 3 3   459.0  477.0
 41 4037.105370 5.484E-25 3.796E-03.07650.098  732.37660.73-.003617        1 2 2 1        0 1 1 0                    P 18f     465544 6 5 5 3 3 3   315.0  333.0
 41 4037.113240 2.710E-25 3.859E-03.08930.111  601.34300.71-.002679        1 2 0 1        0 1 1 0                    P  5e     465544 6 5 5 3 3 3    81.0   99.0
 41 4037.125090 4.879E-25 5.411E-03.07220.090  929.66520.76-.003588        1 2 0 1        0 1 1 0                    Q 28f     465544 6 5 5 3 3 3   513.0  513.0
 41 4037.381140 5.322E-25 3.680E-03.07650.098  732.10590.73-.003617        1 2 2 1        0 1 1 0                    P 18e     465544 6 5 5 3 3 3   315.0  333.0
 41 4037.421900 5.282E-25 5.416E-03.07260.091  906.16260.75-.003569        1 2 0 1        0 1 1 0                    Q 27f     465544 6 5 5 3 3 3   495.0  495.0
 41 4037.707770 5.685E-25 5.419E-03.07290.091  883.49830.75-.003549        1 2 0 1        0 1 1 0                    Q 26f     465544 6 5 5 3 3 3   477.0  477.0
 41 4037.982740 6.088E-25 5.425E-03.07330.092  861.67250.74-.003527        1 2 0 1        0 1 1 0                    Q 25f     465544 6 5 5 3 3 3   459.0  459.0
 41 4037.986900 2.290E-25 4.110E-03.09070.113  597.15140.70-.002529        1 2 0 1        0 1 1 0                    P  4e     465544 6 5 5 3 3 3    63.0   81.0
 41 4038.064370 8.749E-24 4.624E-03.07330.092  272.28280.74-.003759        1 1 1 1        0 0 0 0                    P 25e     465544 6 5 5 3 3 3   441.0  459.0
 41 4038.108410 5.484E-25 3.743E-03.07710.099  717.26190.73-.003585        1 2 2 1        0 1 1 0                    P 17f     465544 6 5 5 3 3 3   297.0  315.0
 41 4038.246840 6.492E-25 5.438E-03.07370.093  840.68520.74-.003505        1 2 0 1        0 1 1 0                    Q 24f     465544 6 5 5 3 3 3   441.0  441.0
 41 4038.354650 5.322E-25 3.629E-03.07710.099  717.01960.73-.003585        1 2 2 1        0 1 1 0                    P 17e     465544 6 5 5 3 3 3   297.0  315.0
 41 4038.500110 6.854E-25 5.427E-03.07410.094  820.53660.73-.003481        1 2 0 1        0 1 1 0                    Q 23f     465544 6 5 5 3 3 3   423.0  423.0
 41 4038.742580 7.217E-25 5.435E-03.07450.095  801.22670.73-.003455        1 2 0 1        0 1 1 0                    Q 22f     465544 6 5 5 3 3 3   405.0  405.0
 41 4038.974280 7.540E-25 5.432E-03.07500.095  782.75570.73-.003428        1 2 0 1        0 1 1 0                    Q 21f     465544 6 5 5 3 3 3   387.0  387.0
 41 4039.101890 5.403E-25 3.664E-03.07780.100  702.98640.73-.003549        1 2 2 1        0 1 1 0                    P 16f     465544 6 5 5 3 3 3   279.0  297.0
 41 4039.139120 9.233E-24 4.598E-03.07370.093  251.34320.74-.003745        1 1 1 1        0 0 0 0                    P 24e     465544 6 5 5 3 3 3   423.0  441.0
 41 4039.195240 7.862E-25 5.453E-03.07550.096  765.12360.73-.003399        1 2 0 1        0 1 1 0                    Q 20f     465544 6 5 5 3 3 3   369.0  369.0
 41 4039.320360 5.242E-25 3.552E-03.07780.100  702.77110.73-.003549        1 2 2 1        0 1 1 0                    P 16e     465544 6 5 5 3 3 3   279.0  297.0
 41 4039.405480 8.104E-25 5.447E-03.07600.097  748.33050.73-.003368        1 2 0 1        0 1 1 0                    Q 19f     465544 6 5 5 3 3 3   351.0  351.0
 41 4039.605030 8.306E-25 5.446E-03.07650.098  732.37660.73-.003334        1 2 0 1        0 1 1 0                    Q 18f     465544 6 5 5 3 3 3   333.0  333.0
 41 4039.793930 8.467E-25 5.453E-03.07710.099  717.26190.73-.003298        1 2 0 1        0 1 1 0                    Q 17f     465544 6 5 5 3 3 3   315.0  315.0
 41 4039.972190 8.588E-25 5.474E-03.07780.100  702.98640.73-.003259        1 2 0 1        0 1 1 0                    Q 16f     465544 6 5 5 3 3 3   297.0  297.0
 41 4040.085830 5.282E-25 3.589E-03.07850.100  689.55030.72-.003508        1 2 2 1        0 1 1 0                    P 15f     465544 6 5 5 3 3 3   261.0  279.0
 41 4040.139840 8.588E-25 5.459E-03.07850.100  689.55030.72-.003217        1 2 0 1        0 1 1 0                    Q 15f     465544 6 5 5 3 3 3   279.0  279.0
 41 4040.204060 9.677E-24 4.567E-03.07410.094  231.24040.73-.003730        1 1 1 1        0 0 0 0                    P 23e     465544 6 5 5 3 3 3   405.0  423.0
 41 4040.278250 5.161E-25 3.504E-03.07850.100  689.36030.72-.003508        1 2 2 1        0 1 1 0                    P 15e     465544 6 5 5 3 3 3   261.0  279.0
 41 4040.296900 8.548E-25 5.464E-03.07920.101  676.95360.72-.003171        1 2 0 1        0 1 1 0                    Q 14f     465544 6 5 5 3 3 3   261.0  261.0
 41 4040.443390 8.427E-25 5.465E-03.08010.102  665.19640.72-.003121        1 2 0 1        0 1 1 0                    Q 13f     465544 6 5 5 3 3 3   243.0  243.0
 41 4040.579330 8.225E-25 5.463E-03.08120.103  654.27880.72-.003066        1 2 0 1        0 1 1 0                    Q 12f     465544 6 5 5 3 3 3   225.0  225.0
 41 4040.704750 7.983E-25 5.488E-03.08240.104  644.20080.72-.003006        1 2 0 1        0 1 1 0                    Q 11f     465544 6 5 5 3 3 3   207.0  207.0
 41 4040.819650 7.620E-25 5.486E-03.08370.105  634.96240.72-.002941        1 2 0 1        0 1 1 0                    Q 10f     465544 6 5 5 3 3 3   189.0  189.0
 41 4040.924060 7.177E-25 5.483E-03.08490.107  626.56370.72-.002869        1 2 0 1        0 1 1 0                    Q  9f     465544 6 5 5 3 3 3   171.0  171.0
 41 4041.017980 6.653E-25 5.476E-03.08600.108  619.00480.71-.002789        1 2 0 1        0 1 1 0                    Q  8f     465544 6 5 5 3 3 3   153.0  153.0
 41 4041.060200 5.121E-25 3.517E-03.07920.101  676.95360.72-.003462        1 2 2 1        0 1 1 0                    P 14f     465544 6 5 5 3 3 3   243.0  261.0
 41 4041.101430 6.088E-25 5.496E-03.08700.109  612.28560.71-.002702        1 2 0 1        0 1 1 0                    Q  7f     465544 6 5 5 3 3 3   135.0  135.0
 41 4041.174430 5.403E-25 5.470E-03.08810.110  606.40630.71-.002605        1 2 0 1        0 1 1 0                    Q  6f     465544 6 5 5 3 3 3   117.0  117.0
 41 4041.228290 4.959E-25 3.403E-03.07920.101  676.78740.72-.003462        1 2 2 1        0 1 1 0                    P 14e     465544 6 5 5 3 3 3   243.0  261.0
 41 4041.236980 4.717E-25 5.507E-03.08930.111  601.36680.71-.002498        1 2 0 1        0 1 1 0                    Q  5f     465544 6 5 5 3 3 3    99.0   99.0
 41 4041.259190 1.004E-23 4.518E-03.07450.095  211.97450.73-.003712        1 1 1 1        0 0 0 0                    P 22e     465544 6 5 5 3 3 3   387.0  405.0
 41 4041.289090 3.923E-25 5.485E-03.09070.113  597.16720.70-.002379        1 2 0 1        0 1 1 0                    Q  4f     465544 6 5 5 3 3 3    81.0   81.0
 41 4041.330770 3.101E-25 5.484E-03.09230.114  593.80750.70-.002247        1 2 0 1        0 1 1 0                    Q  3f     465544 6 5 5 3 3 3    63.0   63.0
 41 4041.362030 2.242E-25 5.484E-03.09410.115  591.28770.70-.002100        1 2 0 1        0 1 1 0                    Q  2f     465544 6 5 5 3 3 3    45.0   45.0
 41 4042.025000 4.919E-25 3.448E-03.08010.102  665.19640.72-.003411        1 2 2 1        0 1 1 0                    P 13f     465544 6 5 5 3 3 3   225.0  243.0
 41 4042.170450 4.758E-25 3.333E-03.08010.102  665.05240.72-.003411        1 2 2 1        0 1 1 0                    P 13e     465544 6 5 5 3 3 3   225.0  243.0
 41 4042.304500 1.040E-23 4.490E-03.07500.095  193.54550.73-.003693        1 1 1 1        0 0 0 0                    P 21e     465544 6 5 5 3 3 3   369.0  387.0
 41 4042.980240 4.637E-25 3.352E-03.08120.103  654.27880.72-.003352        1 2 2 1        0 1 1 0                    P 12f     465544 6 5 5 3 3 3   207.0  225.0
 41 4043.104730 4.516E-25 3.262E-03.08120.103  654.15530.72-.003352        1 2 2 1        0 1 1 0                    P 12e     465544 6 5 5 3 3 3   207.0  225.0
 41 4043.340000 1.068E-23 4.452E-03.07550.096  175.95360.73-.003671        1 1 1 1        0 0 0 0                    P 20e     465544 6 5 5 3 3 3   351.0  369.0
 41 4043.925890 4.314E-25 3.253E-03.08240.104  644.20080.72-.003287        1 2 2 1        0 1 1 0                    P 11f     465544 6 5 5 3 3 3   189.0  207.0
 41 4044.031090 4.193E-25 3.161E-03.08240.104  644.09630.72-.003287        1 2 2 1        0 1 1 0                    P 11e     465544 6 5 5 3 3 3   189.0  207.0
 41 4044.365660 1.089E-23 4.413E-03.07600.097  159.19880.73-.003645        1 1 1 1        0 0 0 0                    P 19e     465544 6 5 5 3 3 3   333.0  351.0
 41 4044.861960 3.923E-25 3.128E-03.08370.105  634.96240.72-.003213        1 2 2 1        0 1 1 0                    P 10f     465544 6 5 5 3 3 3   171.0  189.0
 41 4044.949520 3.814E-25 3.040E-03.08370.105  634.87530.72-.003213        1 2 2 1        0 1 1 0                    P 10e     465544 6 5 5 3 3 3   171.0  189.0
 41 4045.381500 1.101E-23 4.368E-03.07650.098  143.28120.73-.003617        1 1 1 1        0 0 0 0                    P 18e     465544 6 5 5 3 3 3   315.0  333.0
 41 4045.788440 3.500E-25 2.995E-03.08490.107  626.56370.72-.003130        1 2 2 1        0 1 1 0                    P  9f     465544 6 5 5 3 3 3   153.0  171.0
 41 4045.860000 3.403E-25 2.911E-03.08490.107  626.49240.72-.003130        1 2 2 1        0 1 1 0                    P  9e     465544 6 5 5 3 3 3   153.0  171.0
 41 4046.237670 2.137E-25 2.116E-03.08810.110  601.34300.71-.002398        1 2 0 1        0 1 1 0                    R  5e     465544 6 5 5 3 3 3   117.0   99.0
 41 4046.387500 1.105E-23 4.323E-03.07710.099  128.20090.73-.003585        1 1 1 1        0 0 0 0                    P 17e     465544 6 5 5 3 3 3   297.0  315.0
 41 4046.672840 2.278E-25 7.368E-03.06940.083 1210.76930.80-.003740        1 2 2 1        0 1 1 0                    Q 38f     465544 6 5 5 3 3 3   693.0  693.0
 41 4046.705330 3.036E-25 2.840E-03.08600.108  619.00480.71-.003036        1 2 2 1        0 1 1 0                    P  8f     465544 6 5 5 3 3 3   135.0  153.0
 41 4046.762520 2.951E-25 2.760E-03.08600.108  618.94780.71-.003036        1 2 2 1        0 1 1 0                    P  8e     465544 6 5 5 3 3 3   135.0  153.0
 41 4047.014020 2.492E-25 2.192E-03.08700.109  606.37300.71-.002473        1 2 0 1        0 1 1 0                    R  6e     465544 6 5 5 3 3 3   135.0  117.0
 41 4047.027460 2.589E-25 7.364E-03.06960.084 1178.89100.80-.003727        1 2 2 1        0 1 1 0                    Q 37f     465544 6 5 5 3 3 3   675.0  675.0
 41 4047.373270 2.931E-25 7.367E-03.06990.084 1147.84950.81-.003714        1 2 2 1        0 1 1 0                    Q 36f     465544 6 5 5 3 3 3   657.0  657.0
 41 4047.383660 1.101E-23 4.281E-03.07780.100  113.95800.73-.003549        1 1 1 1        0 0 0 0                    P 16e     465544 6 5 5 3 3 3   279.0  297.0
